"발생지역별(1)","시점",범죄발생총건수(A) (건),인구(B) (명),A/Bⅹ100000 (건/10만명),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),형법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건),특별법범 (건)
"충남","2020",71847,2121029,3387.4,39948,25822,7659,16,13408,1907,217,2615,1182,36,41,61,1044,7260,4111,1886,899,238,9,78,37,2,646,32,8,575,31,113,52,35,17,9,404,265,18,121,387,98,169,120,4134,1029,505,826,749,5,14,152,496,14,83,254,1,-,3,3,-,31899,25,122,139,2,85,1,21,35,396,199,7,183,129,11,13,37,31,61,5,7417,2,-,9,85,2171,521,18,33,-,158,66,129,28,598,979,529,5418,210,256,3,5,11,36,192,198,35,2,6,14,90,100,25,20,16,16,100,340,416,47,35,20,292,63,10,1161,86,-,283,2,9,161,-,337,6,45,59,77,6,118,8,11,43,16,4,125,850,1199,3,196,299,-,524,137,59,1,6,6,7,370,5,50,5,144,12,525,5,107,-,3,-,9,23,6,26,7,2537
"충남","2021",63290,2119257,2986.4,34050,21943,7149,14,10731,1563,150,2336,1302,34,25,65,1178,6296,3508,1546,844,267,10,54,49,18,507,23,1,461,22,92,39,37,13,3,299,197,19,83,348,82,130,136,3263,952,344,546,622,2,6,126,410,13,58,168,9,2,3,1,1,29240,44,122,305,3,97,4,18,23,287,136,1,128,158,2034,2,39,33,6,1,6179,2,1,13,94,1821,423,14,42,1,188,60,94,16,516,897,411,5119,272,406,4,1,5,36,125,151,51,-,9,5,63,30,24,18,6,8,74,372,377,49,25,10,255,39,4,49,91,39,265,1,8,77,-,639,13,26,60,77,7,14,4,4,36,9,3,77,905,1020,4,161,249,1,483,68,54,3,8,17,10,240,9,32,14,89,10,412,3,107,-,2,-,13,22,12,45,10,1987
"전북","2018",56353,1836832,3067.9,30835,17899,5689,13,9383,1091,177,1546,942,39,28,49,826,7334,4823,1754,508,122,5,47,35,40,922,15,1,859,47,172,61,70,29,12,304,209,41,54,265,62,113,90,2997,934,604,413,384,5,3,66,253,12,126,189,1,-,2,3,2,25518,4,97,3,-,37,6,206,22,217,171,6,100,61,381,2,21,89,171,13,6046,1,-,12,52,1319,222,5,32,1,211,23,128,31,342,637,493,5159,103,62,3,1,3,11,17,50,40,34,8,13,169,18,8,14,6,6,59,318,209,37,34,307,97,179,1,207,78,-,341,-,14,-,19,206,9,11,8,58,6,167,3,13,32,9,4,95,859,1240,6,202,282,38,435,79,482,8,6,7,1,381,14,24,21,59,12,111,5,98,2,28,-,2,41,-,25,14,1628
"전북","2019",58012,1818917,3189.4,31582,18607,5839,5,9892,1223,153,1495,1063,43,28,52,940,7324,4912,1532,553,196,5,45,37,44,587,13,2,557,15,186,67,82,29,8,423,337,20,66,306,70,139,97,3086,886,564,473,516,4,3,63,300,8,101,165,1,1,-,1,-,26430,6,148,12,-,52,5,16,46,164,132,4,127,85,14,131,18,225,6,5,6593,3,1,9,36,1456,315,6,27,-,227,15,109,43,451,603,353,3824,103,186,4,1,7,15,25,57,62,37,8,21,137,32,10,7,6,6,84,300,187,35,69,56,58,244,3,508,215,-,322,-,7,-,12,187,4,11,7,61,4,162,2,11,50,21,2,83,746,1128,1,180,246,44,430,68,56,5,6,7,-,346,13,27,25,95,13,25,2,109,2,26,-,7,32,-,24,15,4056
"전북","2020",56210,1804104,3115.7,32485,20149,5761,27,11265,1297,160,1639,974,35,19,47,873,6953,4633,1409,552,236,4,45,43,31,583,13,3,507,60,101,42,43,14,2,363,256,25,82,322,73,142,107,3040,858,419,477,603,8,3,60,289,9,86,224,1,-,-,-,3,23725,5,137,26,-,52,6,11,27,122,150,4,134,85,3,3,16,371,83,5,5665,1,1,6,59,1164,265,2,25,-,164,18,94,28,283,528,346,3423,134,114,11,-,8,14,38,90,40,21,11,12,63,39,12,11,4,4,116,197,241,34,27,11,37,111,3,492,223,-,211,5,14,85,-,210,-,34,7,65,2,53,5,10,45,33,6,67,855,988,4,146,182,17,355,74,87,1,6,8,12,399,16,22,11,60,10,349,5,116,-,9,-,2,32,-,19,8,3650
"전북","2021",52587,1786855,2943,30084,19080,5612,5,10524,1109,121,1709,1009,27,21,35,926,5754,3792,1070,605,169,3,57,45,13,682,5,8,507,162,132,51,66,12,3,249,163,23,63,283,83,104,96,2895,930,253,403,653,5,4,111,262,11,84,173,3,-,-,2,1,22503,18,158,107,-,65,1,10,20,102,112,1,133,46,2,3,23,320,5,5,4619,-,1,5,68,1107,208,-,22,-,268,115,75,21,265,448,246,3359,130,179,17,-,2,10,25,80,28,26,8,10,52,20,19,8,10,-,89,181,207,48,70,133,654,99,8,322,155,28,340,-,10,42,-,374,5,24,3,54,6,3,-,-,78,17,5,57,952,1149,9,143,226,16,404,69,75,-,60,3,2,240,21,27,11,50,15,293,1,108,-,12,-,6,23,1,37,7,2949
"전남","2018",65932,1882970,3501.5,32365,17928,5065,11,8361,1991,557,1943,1003,35,29,45,894,8382,5376,2022,734,152,7,58,31,2,548,17,1,427,103,188,53,79,44,12,336,250,34,52,428,70,224,134,3552,988,502,685,495,5,3,197,349,24,109,189,1,-,1,-,4,33567,11,95,1,10,55,8,23,22,207,219,12,187,20,2192,-,38,18,323,32,7852,1,-,11,47,1196,299,21,19,1,314,33,86,41,443,877,1095,6551,192,43,1,-,3,7,66,52,17,103,18,22,82,20,9,5,14,14,48,262,154,26,61,206,1037,68,2,582,350,-,146,1,11,-,25,180,10,12,5,62,2,181,4,3,6,5,2,81,432,1141,2,164,254,1,344,88,45,23,5,23,4,342,16,23,6,91,10,87,1,76,2,16,-,1,25,1,8,4,3772
"전남","2019",68566,1868745,3669.1,33176,18399,5740,9,8345,1479,640,2186,999,28,27,63,881,8328,5240,1957,864,162,11,48,46,-,596,9,1,533,53,190,77,85,25,3,367,264,39,64,455,82,230,143,3842,1140,439,712,602,1,5,119,413,16,148,245,-,-,1,-,1,35390,18,80,17,3,69,7,17,21,103,200,3,216,36,1821,3,17,29,5,19,9097,4,1,11,65,1160,297,34,14,3,312,25,70,41,444,979,924,5000,164,41,1,1,5,5,121,54,31,79,12,18,82,49,19,2,28,12,58,207,167,41,62,37,1283,108,2,732,496,-,193,1,6,-,27,248,1,18,8,68,4,146,2,3,10,8,-,87,318,784,2,163,264,3,426,92,42,-,5,49,5,275,21,24,8,168,9,10,1,79,-,29,-,13,71,-,15,14,6588
"전남","2020",67448,1851549,3642.8,33422,19823,5907,7,9959,1718,189,2043,980,39,14,52,875,7395,4475,1786,809,218,12,50,41,4,521,6,-,495,20,226,80,94,49,3,290,195,38,57,432,84,230,118,3755,1016,361,784,586,8,7,155,422,18,116,278,2,-,-,1,1,34026,20,115,48,9,73,1,22,20,86,170,2,244,53,901,8,17,35,117,11,8154,4,-,6,87,1011,227,23,28,-,241,33,43,26,501,849,822,4558,168,60,3,2,3,19,154,76,25,52,8,11,67,98,16,6,15,4,62,167,176,30,525,36,1421,67,5,2199,492,-,161,-,11,59,-,287,3,16,15,66,2,42,4,1,23,6,2,56,402,721,1,156,156,-,461,74,73,2,9,30,3,290,9,17,6,99,10,434,2,90,-,13,-,16,20,1,9,13,5623
"전남","2021",60205,1832803,3284.9,31332,18665,5786,8,9374,1309,139,2049,1163,37,12,47,1067,6770,4003,1630,854,175,5,48,50,5,471,11,1,428,31,194,89,82,20,3,357,242,51,64,390,81,201,108,3322,1019,273,677,614,6,8,108,334,11,82,177,3,-,8,2,-,28873,42,69,203,16,75,4,17,15,54,148,-,207,46,13,2,16,15,27,10,6421,2,1,8,61,841,222,16,16,-,241,63,67,18,378,895,453,4475,201,106,3,-,2,11,90,117,18,42,10,18,55,41,17,11,4,3,62,140,172,30,26,55,1251,54,5,341,242,30,105,1,8,65,-,414,9,22,6,75,2,6,3,2,23,8,1,54,498,613,-,104,203,-,388,43,60,1,50,18,2,228,14,14,3,78,8,354,1,93,-,2,-,29,34,2,10,10,6895
"경북","2018",85371,2676831,3189.3,43203,26394,7681,17,14275,1557,193,2671,1282,49,36,65,1132,9732,5882,2789,711,251,7,55,35,2,535,28,1,498,8,235,109,101,21,4,451,331,43,77,401,92,182,127,4173,1092,745,783,545,5,8,121,522,16,89,242,-,-,3,1,1,42168,7,92,2,4,41,18,34,26,259,252,6,204,82,6,1,181,50,223,3,11644,2,2,11,121,1720,410,97,34,1,389,60,129,80,789,1795,1131,8363,214,109,2,1,4,36,164,103,835,-,8,12,183,21,11,15,51,18,180,258,308,57,117,95,501,186,7,82,981,-,200,-,13,-,42,163,4,25,25,58,6,358,3,4,36,14,8,75,789,1991,2,281,446,5,544,103,72,-,5,30,3,417,13,39,24,152,11,140,4,176,2,33,-,14,70,-,16,10,2914
"경북","2019",88098,2665836,3304.7,48478,30087,8857,13,16205,1835,185,2992,1335,39,27,85,1184,10672,6498,2725,1006,304,6,80,50,3,635,21,2,585,27,165,70,72,18,5,573,452,29,92,462,131,195,136,4549,1203,708,815,777,1,8,114,533,23,119,240,7,-,1,-,-,39620,7,103,8,2,53,12,23,18,282,249,6,211,107,96,5,64,18,7,2,11937,8,1,8,117,1713,355,583,24,-,378,71,148,61,963,1529,749,6616,192,109,6,-,3,37,172,166,41,-,16,10,150,45,13,14,35,14,195,266,286,89,81,485,280,144,4,166,140,-,234,2,9,-,26,227,5,35,13,84,3,279,3,5,20,17,2,71,663,1483,2,292,256,781,666,126,57,4,7,14,2,363,27,46,17,211,13,7,6,255,-,15,-,14,43,-,20,7,3495
"경북","2020",83790,2639422,3174.6,47638,30640,8961,22,16678,1802,181,2996,1215,31,20,85,1079,9895,5987,2497,966,289,6,74,63,13,647,17,2,608,20,158,81,64,12,1,412,310,23,79,455,122,181,152,4216,1139,558,817,746,9,9,124,477,15,82,234,1,-,1,-,4,36152,11,120,42,1,82,7,17,16,256,208,4,232,90,242,2,40,40,100,2,10649,2,-,20,129,1313,337,3,32,2,261,61,138,57,718,1338,627,6054,208,118,5,-,5,34,239,210,43,-,6,8,117,94,12,19,27,9,167,173,293,79,48,9,199,80,5,111,1113,-,172,3,13,117,-,216,16,50,9,54,8,126,3,2,16,12,1,76,862,1402,3,213,195,3,636,102,62,1,6,3,7,441,20,32,9,97,15,517,3,313,1,35,-,40,29,3,18,6,3500
"경북","2021",75300,2626609,2866.8,41387,26781,8616,7,13688,1506,150,2814,1444,32,22,44,1346,7869,4422,2174,847,270,20,60,69,7,624,19,-,590,15,177,92,68,15,2,305,213,18,74,420,115,163,142,3767,1098,365,653,786,10,13,143,455,10,60,167,3,-,-,3,1,33913,47,118,162,1,132,5,19,15,137,192,1,200,126,14,8,43,28,6,1,8938,2,1,19,124,982,277,64,19,-,249,119,198,20,543,1216,434,5557,230,216,2,-,3,52,184,155,42,-,17,5,93,17,16,13,7,8,167,204,377,66,23,6,3,82,8,12,167,39,143,-,54,60,-,399,20,22,11,71,4,9,2,1,25,10,2,72,869,1327,4,224,394,972,587,76,40,-,6,5,7,296,7,33,11,56,15,513,-,227,-,1317,-,14,15,1,7,4,3750
"경남","2018",117243,3373988,3474.9,65424,39264,12188,64,20428,2781,392,3411,1781,71,60,106,1544,15143,9394,4166,1121,311,13,89,40,9,1411,16,8,886,501,234,89,82,39,24,548,401,29,118,502,153,259,90,6541,1831,992,1265,794,3,12,99,895,39,217,385,3,-,2,1,3,51819,14,87,3,29,84,68,60,39,188,363,7,350,200,502,5,65,105,188,13,11099,9,-,13,140,3670,1182,35,53,-,257,49,212,124,863,1648,958,12270,281,170,16,-,8,42,133,440,84,-,29,30,340,22,29,27,91,64,56,431,215,528,56,25,390,310,29,455,145,-,488,2,14,-,42,194,8,42,56,157,7,543,17,5,32,47,4,200,1382,1375,6,678,566,4,766,185,94,1,24,18,7,579,14,41,35,188,12,158,7,270,7,25,-,19,135,-,40,45,3882
"경남","2019",123992,3362553,3687.4,70595,43689,12674,84,23797,2983,412,3739,1768,58,53,61,1596,15572,9688,4036,1302,387,15,98,43,3,1066,26,5,999,36,206,86,82,31,7,863,701,22,140,669,201,342,126,6762,1856,928,1359,1004,5,9,119,924,22,177,348,1,-,4,3,3,53397,16,103,5,38,105,39,46,35,170,259,7,373,240,455,6,49,93,10,21,12147,9,1,10,231,3725,1091,130,33,1,299,63,200,170,819,1790,886,11164,245,188,20,-,11,47,143,549,114,-,13,43,233,179,41,27,69,50,47,552,205,102,46,308,336,376,16,619,1077,-,463,2,22,-,38,272,12,47,38,203,17,411,28,6,44,114,3,227,1203,1329,2,477,790,5,840,199,94,2,31,13,11,653,17,47,40,279,8,10,4,215,4,30,-,10,68,-,36,49,4489
"경남","2020",123406,3340216,3694.6,74756,48541,13771,47,27268,3102,392,3961,1841,68,51,88,1634,14994,9222,3697,1358,505,12,110,86,4,1122,10,5,1078,29,220,107,86,19,8,471,324,18,129,573,173,283,117,6994,1953,755,1342,1180,9,17,100,1040,30,162,393,7,-,6,-,-,48650,16,114,89,40,117,18,26,41,141,280,3,410,170,2528,7,82,62,115,13,11232,13,-,14,184,3039,854,902,47,1,194,71,150,134,785,1609,894,8542,302,228,17,-,13,62,214,475,89,-,12,21,156,105,42,30,56,50,53,368,211,79,43,30,315,153,32,253,144,-,479,1,12,140,-,337,15,78,20,183,20,150,16,3,45,62,7,178,1756,1138,16,389,569,-,969,174,87,-,21,8,15,662,13,44,26,167,10,493,4,278,8,28,-,19,84,2,24,95,3315
"경남","2021",111102,3314183,3352.3,66377,42805,12638,14,23892,2400,276,3585,2014,55,40,76,1843,12898,7775,3091,1451,393,10,101,75,2,1133,18,5,1057,53,242,123,98,19,2,521,348,25,148,556,159,276,121,6208,1880,526,1159,1185,13,2,124,848,22,122,315,8,-,3,1,-,44725,62,96,470,39,151,18,26,63,73,215,1,340,235,1280,4,100,48,20,29,9208,5,1,28,158,2102,639,340,38,1,182,75,377,56,755,1493,622,7835,338,548,22,2,4,64,152,309,82,-,7,11,118,293,30,29,45,30,49,281,207,113,37,1100,164,112,30,71,48,58,388,1,11,102,-,715,25,26,24,164,9,16,24,5,20,59,10,150,1766,1166,9,329,538,1,893,163,108,1,23,16,20,522,10,56,27,98,20,448,2,295,3,21,-,34,68,1,25,67,4707
"제주","2018",30106,667191,4512.4,17764,9475,2988,3,4446,712,75,1251,540,16,10,21,493,4152,2691,958,380,80,3,24,15,1,790,8,2,777,3,73,29,34,10,-,155,95,8,52,236,58,119,59,2343,444,150,523,718,-,-,44,333,3,37,91,-,-,-,-,-,12342,5,1,-,-,12,-,4,20,61,69,2,160,8,5,-,29,55,43,1,3637,1,-,3,9,5,-,18,-,-,1,3,1,13,206,511,502,3567,60,32,-,-,-,3,1,18,2,36,2,4,44,7,12,4,13,6,3,2,7,7,37,46,12,54,-,12,11,-,33,-,9,-,8,47,1,3,24,33,-,117,7,1,-,6,2,20,195,35,1,120,217,5,194,32,25,13,5,58,-,110,13,-,2,99,5,16,1,5,3,-,-,10,7,-,-,-,1473
"제주","2019",28318,670989,4220.3,17435,10025,3236,6,4593,792,97,1301,580,21,21,29,509,3865,2429,830,450,99,5,32,19,1,202,5,2,193,2,66,22,38,4,2,177,104,13,60,209,57,88,64,2311,430,196,526,725,3,2,29,278,1,43,76,1,-,1,-,-,10883,1,-,-,-,20,-,1,23,83,64,-,144,44,456,10,18,24,2,-,3714,1,-,1,14,-,-,9,-,-,2,6,1,65,196,440,402,2008,60,14,1,-,-,8,-,30,1,22,5,6,29,5,9,2,5,1,-,1,4,8,-,37,30,83,-,704,22,-,26,-,9,-,10,99,1,6,74,19,1,166,8,4,-,2,3,13,47,42,-,63,150,165,193,17,15,6,2,13,3,40,11,-,1,112,4,1,-,8,-,-,-,15,7,-,-,2,689
"제주","2020",29296,674635,4342.5,18829,11076,3425,3,5392,879,89,1288,559,17,14,26,502,4084,2638,812,485,99,5,21,23,1,223,10,1,204,8,71,21,44,6,-,124,86,5,33,213,47,105,61,2479,602,136,584,715,-,2,28,281,2,43,84,1,-,1,-,-,10467,1,-,34,-,26,-,7,22,112,63,-,155,29,10,1,18,13,35,-,3562,1,-,2,10,3,-,32,-,-,1,25,-,43,207,330,320,1738,74,8,-,-,-,6,6,31,-,-,-,5,15,5,16,10,3,-,3,-,1,25,1,17,722,38,-,404,22,-,27,-,4,27,-,121,5,6,19,31,-,63,14,2,-,4,-,35,50,44,-,65,131,43,205,22,30,4,2,5,2,94,14,-,1,64,1,110,-,4,1,-,-,12,16,-,-,-,977
"제주","2021",26499,676759,3915.6,17236,9995,3055,9,4769,856,59,1247,613,19,13,15,566,3883,2498,713,526,97,4,17,28,-,187,4,-,178,5,31,11,15,5,-,126,80,7,39,216,77,75,64,2185,458,119,458,745,-,4,28,263,7,23,79,1,-,-,-,-,9263,33,-,104,-,26,-,5,18,65,37,-,130,47,9,3,16,15,-,-,2931,-,-,2,9,-,-,5,-,-,3,55,-,20,213,320,248,2150,68,4,-,-,1,12,6,20,-,17,2,2,21,4,14,2,8,2,2,-,-,21,1,11,402,43,-,21,11,28,24,-,11,21,-,259,-,8,5,21,2,6,4,2,-,2,1,20,112,94,1,42,125,83,228,7,13,19,4,3,2,75,14,-,1,42,3,98,1,7,-,-,-,6,8,-,-,2,700
