"시군구별(1)","시군구별(2)",시군구별(3),시점,응답자수 (명),조율 (%),조율표준오차,표준화율 (%),표준화율표준오차
"서울특별시","소계",소계,2018,22900,13.0,0.3,13.8,0.3
"서울특별시","소계",소계,2019,22925,12.6,0.3,13.5,0.3
"서울특별시","소계",소계,2020,22907,8.9,0.2,9.6,0.2
"서울특별시","소계",소계,2021,22919,8.3,0.2,9.1,0.2
"서울특별시","강남구",소계,2018,917,12.3,1.0,13.4,1.1
"서울특별시","강남구",소계,2019,922,10.2,1.0,11.2,1.1
"서울특별시","강남구",소계,2020,916,9.7,1.1,10.4,1.0
"서울특별시","강남구",소계,2021,925,5.8,0.6,6.1,0.8
"서울특별시","강동구",소계,2018,917,10.6,1.1,11.1,1.3
"서울특별시","강동구",소계,2019,920,13.7,1.1,14.7,1.3
"서울특별시","강동구",소계,2020,916,6.7,0.9,7.3,1.0
"서울특별시","강동구",소계,2021,917,6.1,0.7,6.4,0.8
"서울특별시","강북구",소계,2018,915,14.9,1.3,16.2,1.5
"서울특별시","강북구",소계,2019,919,15.6,1.8,17.7,1.5
"서울특별시","강북구",소계,2020,915,11.2,1.2,12.4,1.4
"서울특별시","강북구",소계,2021,915,12.6,1.2,13.3,1.3
"서울특별시","강서구",소계,2018,916,12.9,1.1,13.7,1.3
"서울특별시","강서구",소계,2019,919,11.2,1.1,11.7,1.2
"서울특별시","강서구",소계,2020,916,8.2,1.0,8.9,1.1
"서울특별시","강서구",소계,2021,918,8.1,1.1,8.9,1.1
"서울특별시","관악구",소계,2018,915,14.1,1.4,14.5,1.3
"서울특별시","관악구",소계,2019,915,10.8,1.1,11.3,1.1
"서울특별시","관악구",소계,2020,917,8.5,1.0,8.9,1.0
"서울특별시","관악구",소계,2021,919,10.2,1.0,11.1,1.1
"서울특별시","광진구",소계,2018,917,13.6,1.4,14.1,1.3
"서울특별시","광진구",소계,2019,917,13.4,1.2,14.2,1.3
"서울특별시","광진구",소계,2020,921,8.8,0.8,9.3,0.9
"서울특별시","광진구",소계,2021,917,9.8,1.1,11.1,1.0
"서울특별시","구로구",소계,2018,915,11.1,1.1,12.6,1.3
"서울특별시","구로구",소계,2019,916,11.4,1.4,12.2,1.3
"서울특별시","구로구",소계,2020,915,9.8,1.0,10.4,1.2
"서울특별시","구로구",소계,2021,915,7.5,1.1,8.1,1.1
"서울특별시","금천구",소계,2018,917,14.5,1.2,15.1,1.3
"서울특별시","금천구",소계,2019,916,13.7,1.3,15.0,1.4
"서울특별시","금천구",소계,2020,916,9.0,1.2,9.5,1.2
"서울특별시","금천구",소계,2021,916,11.7,1.1,13.2,1.3
"서울특별시","노원구",소계,2018,916,10.4,1.0,11.2,1.2
"서울특별시","노원구",소계,2019,918,13.3,1.6,14.1,1.4
"서울특별시","노원구",소계,2020,916,6.8,1.0,7.0,0.9
"서울특별시","노원구",소계,2021,916,6.0,0.8,6.4,0.9
"서울특별시","도봉구",소계,2018,912,15.3,1.1,16.0,1.4
"서울특별시","도봉구",소계,2019,916,12.6,1.4,14.1,1.4
"서울특별시","도봉구",소계,2020,915,9.5,1.2,11.5,1.3
"서울특별시","도봉구",소계,2021,914,8.5,1.0,10.2,1.2
"서울특별시","동대문구",소계,2018,920,14.6,1.3,15.6,1.4
"서울특별시","동대문구",소계,2019,917,19.7,1.5,22.3,1.5
"서울특별시","동대문구",소계,2020,916,9.8,1.3,10.6,1.3
"서울특별시","동대문구",소계,2021,918,8.6,1.1,9.7,1.1
"서울특별시","동작구",소계,2018,915,12.1,1.2,13.1,1.3
"서울특별시","동작구",소계,2019,915,11.2,1.3,11.6,1.2
"서울특별시","동작구",소계,2020,916,10.5,1.0,10.8,1.1
"서울특별시","동작구",소계,2021,916,6.2,0.8,6.6,0.9
"서울특별시","마포구",소계,2018,916,13.4,1.0,13.8,1.2
"서울특별시","마포구",소계,2019,916,11.6,1.2,12.7,1.1
"서울특별시","마포구",소계,2020,909,10.2,1.1,11.2,1.1
"서울특별시","마포구",소계,2021,918,8.1,0.9,8.9,1.0
"서울특별시","서대문구",소계,2018,915,13.4,1.3,15.1,1.4
"서울특별시","서대문구",소계,2019,916,13.9,1.6,15.0,1.4
"서울특별시","서대문구",소계,2020,920,6.2,0.9,6.7,0.9
"서울특별시","서대문구",소계,2021,915,7.2,1.0,8.1,1.0
"서울특별시","서초구",소계,2018,916,9.8,1.0,10.7,1.2
"서울특별시","서초구",소계,2019,916,8.8,1.1,9.4,1.2
"서울특별시","서초구",소계,2020,916,7.3,0.9,8.3,1.0
"서울특별시","서초구",소계,2021,920,7.0,0.9,7.5,0.9
"서울특별시","성동구",소계,2018,917,14.6,1.2,15.6,1.2
"서울특별시","성동구",소계,2019,914,14.5,1.2,14.8,1.3
"서울특별시","성동구",소계,2020,915,12.5,1.1,12.4,1.1
"서울특별시","성동구",소계,2021,916,6.7,0.9,7.0,1.0
"서울특별시","성북구",소계,2018,915,17.4,1.7,18.8,1.4
"서울특별시","성북구",소계,2019,917,11.5,1.2,12.8,1.4
"서울특별시","성북구",소계,2020,918,10.5,1.0,11.4,1.2
"서울특별시","성북구",소계,2021,914,8.1,1.1,8.4,0.9
"서울특별시","송파구",소계,2018,924,9.5,1.2,10.1,1.0
"서울특별시","송파구",소계,2019,923,13.6,1.3,15.0,1.2
"서울특별시","송파구",소계,2020,927,8.2,1.0,8.6,1.0
"서울특별시","송파구",소계,2021,924,9.4,0.9,10.6,1.0
"서울특별시","양천구",소계,2018,917,13.1,1.5,13.3,1.4
"서울특별시","양천구",소계,2019,914,11.8,1.3,11.8,1.2
"서울특별시","양천구",소계,2020,915,7.0,0.8,7.4,1.0
"서울특별시","양천구",소계,2021,916,10.9,1.1,11.9,1.1
"서울특별시","영등포구",소계,2018,916,13.0,1.3,13.5,1.3
"서울특별시","영등포구",소계,2019,916,12.8,1.2,13.5,1.2
"서울특별시","영등포구",소계,2020,915,10.0,1.1,10.7,1.1
"서울특별시","영등포구",소계,2021,914,7.6,0.8,8.2,0.9
"서울특별시","용산구",소계,2018,916,11.7,1.2,11.9,1.3
"서울특별시","용산구",소계,2019,919,11.1,1.3,11.9,1.3
"서울특별시","용산구",소계,2020,915,11.4,1.4,12.1,1.4
"서울특별시","용산구",소계,2021,914,10.4,1.3,11.1,1.2
"서울특별시","은평구",소계,2018,915,14.0,1.4,14.4,1.3
"서울특별시","은평구",소계,2019,915,12.9,1.3,14.1,1.4
"서울특별시","은평구",소계,2020,919,7.5,0.9,8.3,1.0
"서울특별시","은평구",소계,2021,915,8.6,1.1,9.7,1.1
"서울특별시","종로구",소계,2018,913,11.1,1.2,11.2,1.3
"서울특별시","종로구",소계,2019,914,15.2,1.2,15.6,1.3
"서울특별시","종로구",소계,2020,916,6.7,0.9,7.1,0.9
"서울특별시","종로구",소계,2021,913,9.2,1.1,9.8,1.1
"서울특별시","중구",소계,2018,913,13.9,1.2,14.7,1.3
"서울특별시","중구",소계,2019,916,12.1,1.3,11.9,1.2
"서울특별시","중구",소계,2020,912,5.4,1.0,5.9,1.0
"서울특별시","중구",소계,2021,920,5.2,0.9,5.6,0.9
"서울특별시","중랑구",소계,2018,915,17.2,1.6,18.3,1.7
"서울특별시","중랑구",소계,2019,919,13.6,1.3,14.3,1.5
"서울특별시","중랑구",소계,2020,915,11.4,1.2,12.7,1.2
"서울특별시","중랑구",소계,2021,914,10.0,1.2,11.2,1.2
"부산광역시","소계",소계,2018,14515,15.7,0.4,17.2,0.4
"부산광역시","소계",소계,2019,14510,12.6,0.3,13.7,0.4
"부산광역시","소계",소계,2020,14507,10.3,0.3,11.4,0.4
"부산광역시","소계",소계,2021,14509,9.8,0.3,10.9,0.4
"부산광역시","강서구",소계,2018,901,12.9,1.3,13.2,1.4
"부산광역시","강서구",소계,2019,901,17.1,1.3,16.9,1.6
"부산광역시","강서구",소계,2020,901,9.6,1.2,9.8,1.2
"부산광역시","강서구",소계,2021,901,10.9,1.4,10.7,1.3
"부산광역시","금정구",소계,2018,910,19.2,1.3,21.8,1.5
"부산광역시","금정구",소계,2019,909,12.2,1.3,13.0,1.3
"부산광역시","금정구",소계,2020,909,9.7,1.0,10.6,1.2
"부산광역시","금정구",소계,2021,909,6.7,1.0,8.3,1.3
"부산광역시","기장군",소계,2018,906,12.3,1.3,13.2,1.3
"부산광역시","기장군",소계,2019,906,10.0,1.3,10.8,1.2
"부산광역시","기장군",소계,2020,906,7.5,0.9,8.0,1.0
"부산광역시","기장군",소계,2021,906,10.6,1.1,11.3,1.2
"부산광역시","남구",소계,2018,909,15.3,1.2,17.3,1.5
"부산광역시","남구",소계,2019,910,14.7,1.1,15.8,1.4
"부산광역시","남구",소계,2020,909,9.8,1.0,10.7,1.3
"부산광역시","남구",소계,2021,909,11.9,1.2,13.2,1.4
"부산광역시","동구",소계,2018,904,16.1,1.5,17.6,1.6
"부산광역시","동구",소계,2019,904,10.4,1.5,13.4,2.0
"부산광역시","동구",소계,2020,903,9.9,1.2,11.4,1.4
"부산광역시","동구",소계,2021,903,10.8,1.4,11.5,1.3
"부산광역시","동래구",소계,2018,912,12.2,1.2,12.8,1.3
"부산광역시","동래구",소계,2019,909,10.9,1.1,11.6,1.2
"부산광역시","동래구",소계,2020,909,10.8,1.1,11.8,1.3
"부산광역시","동래구",소계,2021,909,8.5,0.9,9.4,1.1
"부산광역시","부산진구",소계,2018,910,16.3,1.5,18.1,1.5
"부산광역시","부산진구",소계,2019,910,12.2,1.2,13.2,1.3
"부산광역시","부산진구",소계,2020,910,10.5,1.3,12.0,1.3
"부산광역시","부산진구",소계,2021,910,11.4,1.1,12.2,1.3
"부산광역시","북구",소계,2018,910,16.7,1.6,17.7,1.5
"부산광역시","북구",소계,2019,909,16.7,1.4,17.8,1.4
"부산광역시","북구",소계,2020,909,15.3,1.4,16.5,1.5
"부산광역시","북구",소계,2021,909,10.8,1.1,11.7,1.2
"부산광역시","사상구",소계,2018,911,17.2,1.4,18.0,1.6
"부산광역시","사상구",소계,2019,909,14.9,1.4,16.0,1.3
"부산광역시","사상구",소계,2020,909,12.7,1.1,13.8,1.3
"부산광역시","사상구",소계,2021,909,12.0,1.1,13.3,1.4
"부산광역시","사하구",소계,2018,910,16.0,1.4,16.5,1.4
"부산광역시","사하구",소계,2019,910,14.0,1.2,14.2,1.3
"부산광역시","사하구",소계,2020,910,9.5,1.0,10.1,1.1
"부산광역시","사하구",소계,2021,910,7.5,1.0,8.4,1.1
"부산광역시","서구",소계,2018,905,16.4,1.6,18.5,1.8
"부산광역시","서구",소계,2019,905,10.4,1.2,12.0,1.3
"부산광역시","서구",소계,2020,905,9.8,1.1,10.6,1.3
"부산광역시","서구",소계,2021,905,8.2,1.1,9.7,1.3
"부산광역시","수영구",소계,2018,908,11.4,1.2,12.9,1.4
"부산광역시","수영구",소계,2019,908,10.4,1.6,12.4,1.7
"부산광역시","수영구",소계,2020,908,9.8,1.0,11.4,1.3
"부산광역시","수영구",소계,2021,908,9.3,1.1,10.8,1.2
"부산광역시","연제구",소계,2018,908,17.1,1.4,19.3,1.6
"부산광역시","연제구",소계,2019,909,9.2,1.1,10.3,1.3
"부산광역시","연제구",소계,2020,908,7.8,1.1,9.0,1.1
"부산광역시","연제구",소계,2021,910,11.7,1.3,13.8,1.5
"부산광역시","영도구",소계,2018,906,14.6,1.3,16.4,1.5
"부산광역시","영도구",소계,2019,906,11.6,1.3,13.2,1.5
"부산광역시","영도구",소계,2020,906,9.2,1.1,10.6,1.4
"부산광역시","영도구",소계,2021,906,8.5,1.0,8.8,1.3
"부산광역시","중구",소계,2018,896,17.7,1.5,20.2,1.7
"부산광역시","중구",소계,2019,895,14.6,1.3,17.0,1.6
"부산광역시","중구",소계,2020,895,10.2,1.2,12.3,1.4
"부산광역시","중구",소계,2021,895,12.2,1.2,13.3,1.4
"부산광역시","해운대구",소계,2018,909,17.0,1.5,19.4,1.6
"부산광역시","해운대구",소계,2019,910,11.0,1.2,12.3,1.5
"부산광역시","해운대구",소계,2020,910,9.9,1.2,11.1,1.3
"부산광역시","해운대구",소계,2021,910,8.4,1.1,9.3,1.3
"대구광역시","소계",소계,2018,7302,11.4,0.4,11.9,0.5
"대구광역시","소계",소계,2019,7292,11.3,0.5,12.1,0.5
"대구광역시","소계",소계,2020,7317,8.4,0.4,9.1,0.4
"대구광역시","소계",소계,2021,7327,8.8,0.4,9.6,0.4
"대구광역시","남구",소계,2018,912,12.5,1.3,13.4,1.4
"대구광역시","남구",소계,2019,911,8.6,1.0,9.6,1.2
"대구광역시","남구",소계,2020,915,10.3,1.0,12.8,1.2
"대구광역시","남구",소계,2021,915,10.2,1.1,12.8,1.3
"대구광역시","달서구",소계,2018,917,10.4,0.9,10.8,1.1
"대구광역시","달서구",소계,2019,914,10.9,1.2,11.2,1.1
"대구광역시","달서구",소계,2020,915,9.0,0.9,9.5,1.0
"대구광역시","달서구",소계,2021,921,9.8,1.0,10.7,1.1
"대구광역시","달성군",소계,2018,913,12.0,1.3,12.2,1.3
"대구광역시","달성군",소계,2019,912,13.6,1.6,13.9,1.4
"대구광역시","달성군",소계,2020,913,9.6,1.1,9.9,1.2
"대구광역시","달성군",소계,2021,916,7.4,0.8,7.6,1.0
"대구광역시","동구",소계,2018,916,13.8,1.5,14.1,1.3
"대구광역시","동구",소계,2019,913,13.6,1.0,15.1,1.5
"대구광역시","동구",소계,2020,917,7.2,0.9,8.0,1.0
"대구광역시","동구",소계,2021,913,10.8,1.1,11.8,1.2
"대구광역시","북구",소계,2018,913,11.5,1.0,11.6,1.1
"대구광역시","북구",소계,2019,913,10.3,1.2,10.6,1.2
"대구광역시","북구",소계,2020,914,9.0,1.1,9.8,1.0
"대구광역시","북구",소계,2021,915,7.8,0.8,8.4,0.9
"대구광역시","서구",소계,2018,912,15.6,1.6,16.4,1.6
"대구광역시","서구",소계,2019,911,14.6,1.3,15.8,1.6
"대구광역시","서구",소계,2020,917,10.8,1.0,10.6,1.2
"대구광역시","서구",소계,2021,916,12.1,1.0,13.7,1.3
"대구광역시","수성구",소계,2018,914,8.1,0.9,9.0,1.0
"대구광역시","수성구",소계,2019,913,9.6,1.3,10.2,1.1
"대구광역시","수성구",소계,2020,916,6.3,0.7,6.8,0.8
"대구광역시","수성구",소계,2021,923,5.6,0.8,6.5,0.9
"대구광역시","중구",소계,2018,905,11.2,1.2,12.3,1.3
"대구광역시","중구",소계,2019,905,10.3,1.2,12.1,1.3
"대구광역시","중구",소계,2020,910,5.4,0.9,6.1,1.0
"대구광역시","중구",소계,2021,908,7.9,1.2,9.0,1.2
"인천광역시","소계",소계,2018,8978,15.2,0.5,15.8,0.5
"인천광역시","소계",소계,2019,8972,14.1,0.5,14.6,0.5
"인천광역시","소계",소계,2020,8977,11.5,0.5,12.2,0.5
"인천광역시","소계",소계,2021,8975,11.9,0.4,12.2,0.4
"인천광역시","강화군",소계,2018,894,11.9,1.4,13.3,2.0
"인천광역시","강화군",소계,2019,893,9.8,1.1,11.1,1.7
"인천광역시","강화군",소계,2020,894,7.3,1.0,8.2,1.5
"인천광역시","강화군",소계,2021,894,9.9,1.4,13.6,2.3
"인천광역시","계양구",소계,2018,905,18.0,1.4,18.4,1.4
"인천광역시","계양구",소계,2019,902,14.2,1.1,15.0,1.3
"인천광역시","계양구",소계,2020,902,12.9,1.6,13.5,1.3
"인천광역시","계양구",소계,2021,902,12.6,1.4,12.6,1.4
"인천광역시","미추홀구",소계,2018,903,14.4,1.4,15.7,1.3
"인천광역시","미추홀구",소계,2019,902,16.2,1.3,17.6,1.3
"인천광역시","미추홀구",소계,2020,902,11.1,0.9,12.9,1.3
"인천광역시","미추홀구",소계,2021,902,14.5,1.4,14.9,1.2
"인천광역시","남동구",소계,2018,904,15.2,1.3,15.9,1.3
"인천광역시","남동구",소계,2019,903,13.8,1.4,14.3,1.4
"인천광역시","남동구",소계,2020,903,11.2,1.3,12.0,1.3
"인천광역시","남동구",소계,2021,902,9.9,1.1,10.4,1.0
"인천광역시","동구",소계,2018,895,14.4,1.5,15.2,1.5
"인천광역시","동구",소계,2019,895,15.3,1.5,17.1,1.7
"인천광역시","동구",소계,2020,896,13.9,1.4,15.5,1.7
"인천광역시","동구",소계,2021,896,11.7,1.4,13.0,1.3
"인천광역시","부평구",소계,2018,903,14.6,1.5,15.1,1.3
"인천광역시","부평구",소계,2019,905,13.6,1.0,14.1,1.3
"인천광역시","부평구",소계,2020,905,9.4,1.0,10.5,1.2
"인천광역시","부평구",소계,2021,904,11.7,0.9,11.8,1.0
"인천광역시","서구",소계,2018,902,15.2,1.2,15.3,1.1
"인천광역시","서구",소계,2019,902,12.5,1.1,12.2,1.1
"인천광역시","서구",소계,2020,902,13.1,1.4,13.1,1.2
"인천광역시","서구",소계,2021,903,13.7,1.2,14.0,1.3
"인천광역시","연수구",소계,2018,902,16.3,1.3,16.6,1.4
"인천광역시","연수구",소계,2019,904,16.0,1.5,15.9,1.3
"인천광역시","연수구",소계,2020,905,12.4,1.1,12.5,1.2
"인천광역시","연수구",소계,2021,904,9.7,1.1,9.9,1.1
"인천광역시","옹진군",소계,2018,872,18.5,1.8,19.4,2.3
"인천광역시","옹진군",소계,2019,867,21.5,1.9,24.8,2.6
"인천광역시","옹진군",소계,2020,869,17.3,1.8,18.1,2.5
"인천광역시","옹진군",소계,2021,868,17.1,1.9,19.5,2.4
"인천광역시","중구",소계,2018,898,11.9,1.5,12.2,1.4
"인천광역시","중구",소계,2019,899,12.2,1.2,12.2,1.3
"인천광역시","중구",소계,2020,899,10.0,1.2,10.0,1.1
"인천광역시","중구",소계,2021,900,8.9,1.1,9.0,1.0
"광주광역시","소계",소계,2018,4564,12.2,0.6,12.7,0.6
"광주광역시","소계",소계,2019,4568,12.4,0.6,13.2,0.6
"광주광역시","소계",소계,2020,4616,9.1,0.6,9.8,0.5
"광주광역시","소계",소계,2021,4602,11.0,0.5,11.9,0.5
"광주광역시","광산구",소계,2018,914,12.1,1.3,12.2,1.2
"광주광역시","광산구",소계,2019,915,12.4,1.3,12.2,1.2
"광주광역시","광산구",소계,2020,922,8.5,1.1,9.1,1.1
"광주광역시","광산구",소계,2021,924,14.4,1.1,15.2,1.2
"광주광역시","남구",소계,2018,914,13.2,1.3,14.3,1.3
"광주광역시","남구",소계,2019,915,8.5,1.0,9.7,1.1
"광주광역시","남구",소계,2020,931,6.5,0.9,7.4,1.0
"광주광역시","남구",소계,2021,919,8.4,0.8,9.5,1.0
"광주광역시","동구",소계,2018,909,11.8,1.1,13.0,1.4
"광주광역시","동구",소계,2019,909,11.4,1.1,12.9,1.3
"광주광역시","동구",소계,2020,911,8.3,1.0,9.4,1.2
"광주광역시","동구",소계,2021,917,5.8,0.9,7.1,1.0
"광주광역시","북구",소계,2018,914,12.6,1.1,12.9,1.1
"광주광역시","북구",소계,2019,915,13.6,1.1,14.6,1.4
"광주광역시","북구",소계,2020,917,10.5,1.2,11.2,1.1
"광주광역시","북구",소계,2021,918,9.5,0.9,9.9,1.0
"광주광역시","서구",소계,2018,913,11.1,1.0,11.6,1.1
"광주광역시","서구",소계,2019,914,13.8,1.3,14.7,1.3
"광주광역시","서구",소계,2020,935,9.7,1.1,11.1,1.1
"광주광역시","서구",소계,2021,924,12.5,1.3,13.2,1.2
"대전광역시","소계",소계,2018,4573,12.1,0.6,12.4,0.6
"대전광역시","소계",소계,2019,4577,10.5,0.5,11.2,0.6
"대전광역시","소계",소계,2020,4579,9.8,0.5,10.4,0.5
"대전광역시","소계",소계,2021,4610,7.4,0.4,7.9,0.4
"대전광역시","대덕구",소계,2018,912,15.0,1.4,15.2,1.4
"대전광역시","대덕구",소계,2019,914,14.4,1.3,15.5,1.5
"대전광역시","대덕구",소계,2020,915,9.6,1.1,10.5,1.2
"대전광역시","대덕구",소계,2021,916,9.1,1.0,10.3,1.1
"대전광역시","동구",소계,2018,914,15.3,1.4,16.3,1.5
"대전광역시","동구",소계,2019,916,12.0,1.2,13.4,1.2
"대전광역시","동구",소계,2020,915,10.6,1.0,11.7,1.2
"대전광역시","동구",소계,2021,928,8.0,0.8,8.6,1.1
"대전광역시","서구",소계,2018,916,11.6,1.3,12.1,1.2
"대전광역시","서구",소계,2019,917,7.8,1.0,8.5,1.1
"대전광역시","서구",소계,2020,919,8.5,1.0,8.8,0.9
"대전광역시","서구",소계,2021,934,5.1,0.7,5.6,0.8
"대전광역시","유성구",소계,2018,918,7.5,0.9,7.6,1.0
"대전광역시","유성구",소계,2019,914,8.5,1.2,8.5,1.0
"대전광역시","유성구",소계,2020,915,10.3,1.0,10.2,1.1
"대전광역시","유성구",소계,2021,913,7.5,0.9,7.4,0.9
"대전광역시","중구",소계,2018,913,13.8,1.4,14.4,1.3
"대전광역시","중구",소계,2019,916,14.0,1.2,16.0,1.4
"대전광역시","중구",소계,2020,915,11.2,1.1,12.8,1.4
"대전광역시","중구",소계,2021,919,9.6,1.0,11.6,1.4
"울산광역시","소계",소계,2018,4552,15.3,0.6,15.5,0.6
"울산광역시","소계",소계,2019,4551,14.5,0.6,14.5,0.6
"울산광역시","소계",소계,2020,4555,11.4,0.6,11.7,0.6
"울산광역시","소계",소계,2021,4555,10.3,0.5,10.8,0.6
"울산광역시","남구",소계,2018,911,16.1,1.5,16.6,1.4
"울산광역시","남구",소계,2019,912,14.9,1.5,15.0,1.4
"울산광역시","남구",소계,2020,914,11.6,1.3,12.1,1.3
"울산광역시","남구",소계,2021,915,10.5,1.3,10.7,1.3
"울산광역시","동구",소계,2018,910,15.9,1.2,15.6,1.2
"울산광역시","동구",소계,2019,909,16.9,1.3,16.3,1.3
"울산광역시","동구",소계,2020,910,14.3,1.5,15.2,1.4
"울산광역시","동구",소계,2021,910,10.1,1.1,10.7,1.1
"울산광역시","북구",소계,2018,910,13.5,1.2,13.0,1.1
"울산광역시","북구",소계,2019,911,13.9,1.3,13.9,1.2
"울산광역시","북구",소계,2020,912,12.9,1.3,12.5,1.1
"울산광역시","북구",소계,2021,912,10.9,1.1,11.5,1.1
"울산광역시","울주군",소계,2018,912,13.4,1.2,13.5,1.2
"울산광역시","울주군",소계,2019,909,13.2,1.2,12.8,1.1
"울산광역시","울주군",소계,2020,909,7.9,1.1,8.5,1.1
"울산광역시","울주군",소계,2021,909,9.8,0.9,9.6,1.2
"울산광역시","중구",소계,2018,909,16.9,1.3,17.3,1.4
"울산광역시","중구",소계,2019,910,14.1,1.2,14.0,1.2
"울산광역시","중구",소계,2020,910,11.0,1.3,10.7,1.2
"울산광역시","중구",소계,2021,909,9.9,1.2,10.8,1.3
"세종특별자치시","소계",소계,2018,917,11.8,1.4,11.0,1.1
"세종특별자치시","소계",소계,2019,914,10.3,1.2,10.8,1.3
"세종특별자치시","소계",소계,2020,917,6.6,0.9,6.6,0.9
"세종특별자치시","소계",소계,2021,919,7.9,1.2,7.6,0.9
"세종특별자치시","세종시",소계,2018,917,11.8,1.4,11.0,1.1
"세종특별자치시","세종시",소계,2019,914,10.3,1.2,10.8,1.3
"세종특별자치시","세종시",소계,2020,917,6.6,0.9,6.6,0.9
"세종특별자치시","세종시",소계,2021,919,7.9,1.2,7.6,0.9
"경기도","소계",소계,2018,40954,14.2,0.2,14.5,0.2
"경기도","소계",소계,2019,41866,13.4,0.2,13.8,0.2
"경기도","소계",소계,2020,41978,10.4,0.2,10.8,0.2
"경기도","소계",소계,2021,41889,9.9,0.2,10.3,0.2
"경기도","가평군",소계,2018,901,13.8,1.5,15.8,1.8
"경기도","가평군",소계,2019,901,15.8,1.3,18.9,1.5
"경기도","가평군",소계,2020,907,9.2,1.1,10.9,1.5
"경기도","가평군",소계,2021,900,9.8,1.0,11.2,1.3
"경기도","고양시",소계,2018,2729,12.9,0.7,13.4,0.7
"경기도","고양시",소계,2019,2758,11.7,0.6,12.4,0.7
"경기도","고양시",소계,2020,2760,10.1,0.7,10.3,0.7
"경기도","고양시",소계,2021,2741,9.8,0.7,10.6,0.6
"경기도","고양시",덕양구,2018,910,13.0,1.1,13.4,1.1
"경기도","고양시",덕양구,2019,922,12.2,1.0,12.9,1.1
"경기도","고양시",덕양구,2020,910,10.6,1.2,10.8,1.2
"경기도","고양시",덕양구,2021,910,11.9,1.2,12.7,1.1
"경기도","고양시",일산동구,2018,909,13.7,1.2,13.6,1.2
"경기도","고양시",일산동구,2019,916,12.2,1.1,13.0,1.2
"경기도","고양시",일산동구,2020,940,10.2,1.2,10.3,1.1
"경기도","고양시",일산동구,2021,921,8.2,1.0,8.8,1.0
"경기도","고양시",일산서구,2018,910,12.0,1.3,13.1,1.2
"경기도","고양시",일산서구,2019,920,10.3,1.2,10.9,1.2
"경기도","고양시",일산서구,2020,910,9.1,0.9,9.5,1.1
"경기도","고양시",일산서구,2021,910,8.0,1.0,8.8,1.0
"경기도","과천시",소계,2018,901,8.7,1.1,8.9,1.2
"경기도","과천시",소계,2019,916,6.0,0.9,5.8,0.9
"경기도","과천시",소계,2020,902,5.9,0.7,6.5,0.9
"경기도","과천시",소계,2021,901,3.7,0.7,3.9,0.8
"경기도","구리시",소계,2018,914,14.1,1.3,14.1,1.1
"경기도","구리시",소계,2019,911,16.4,1.4,17.3,1.3
"경기도","구리시",소계,2020,918,10.8,1.1,11.3,1.2
"경기도","구리시",소계,2021,910,10.1,1.0,10.7,1.1
"경기도","김포시",소계,2018,911,11.7,1.3,12.2,1.2
"경기도","김포시",소계,2019,910,9.7,1.0,10.4,1.2
"경기도","김포시",소계,2020,913,11.0,1.3,11.0,1.1
"경기도","김포시",소계,2021,911,10.3,1.1,10.1,1.0
"경기도","남양주시",소계,2018,916,12.5,1.1,12.8,1.2
"경기도","남양주시",소계,2019,1800,11.8,1.0,12.3,0.9
"경기도","남양주시",소계,2020,1806,12.6,0.8,13.2,0.9
"경기도","남양주시",소계,2021,1805,10.3,0.8,10.7,0.8
"경기도","남양주시",남양주,2019,909,11.6,1.3,12.1,1.2
"경기도","남양주시",남양주,2020,914,13.9,1.1,14.7,1.2
"경기도","남양주시",남양주,2021,912,10.1,1.0,10.6,1.1
"경기도","남양주시",남양주 풍양,2019,891,12.3,1.5,12.5,1.3
"경기도","남양주시",남양주 풍양,2020,892,10.1,1.0,10.4,1.1
"경기도","남양주시",남양주 풍양,2021,893,10.9,1.1,10.9,1.1
"경기도","동두천시",소계,2018,905,15.1,1.4,16.9,1.5
"경기도","동두천시",소계,2019,906,12.5,1.4,13.5,1.4
"경기도","동두천시",소계,2020,924,9.5,1.2,10.0,1.2
"경기도","동두천시",소계,2021,905,13.4,1.3,15.6,1.5
"경기도","부천시",소계,2018,2731,15.1,0.7,15.4,0.8
"경기도","부천시",소계,2019,2733,14.4,0.8,14.9,0.8
"경기도","부천시",소계,2020,2752,11.1,0.8,11.8,0.8
"경기도","부천시",소계,2021,2737,10.1,0.7,10.8,0.7
"경기도","부천시",소사구,2018,909,12.4,1.3,13.2,1.3
"경기도","부천시",소사구,2019,912,14.3,1.5,14.9,1.3
"경기도","부천시",소사구,2020,913,7.5,0.9,7.8,0.9
"경기도","부천시",소사구,2021,912,12.4,1.2,13.0,1.2
"경기도","부천시",오정구,2018,909,18.3,1.3,18.8,1.5
"경기도","부천시",오정구,2019,911,17.0,1.6,17.6,1.4
"경기도","부천시",오정구,2020,920,11.8,1.4,11.9,1.4
"경기도","부천시",오정구,2021,912,10.2,1.0,10.7,1.1
"경기도","부천시",원미구,2018,913,15.3,1.1,15.4,1.2
"경기도","부천시",원미구,2019,910,13.1,1.3,13.5,1.3
"경기도","부천시",원미구,2020,919,12.9,1.3,14.0,1.3
"경기도","부천시",원미구,2021,913,8.8,1.1,9.7,1.1
"경기도","양주시",소계,2018,912,17.0,1.4,18.0,1.5
"경기도","양주시",소계,2019,909,13.7,1.2,14.4,1.3
"경기도","양주시",소계,2020,910,10.5,1.2,10.9,1.3
